Granule UR,Producer Granule ID,Start Time,End Time,Online Access URLs,Browse URLs,Cloud Cover,Day/Night,Size
SC:MOD13Q1.005:2045083799,MOD13Q1.A2007177.h13v12.005.2007202005648.hdf,2007-06-26T00:00:00.0000000Z,2007-07-11T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.06.26/MOD13Q1.A2007177.h13v12.005.2007202005648.hdf,,1,DAY,"120,826726"
SC:MOD13Q1.005:2045429927,MOD13Q1.A2007193.h12v12.005.2007212025524.hdf,2007-07-12T00:00:00.0000000Z,2007-07-27T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.07.12/MOD13Q1.A2007193.h12v12.005.2007212025524.hdf,,7,DAY,"242,403931"
SC:MOD13Q1.005:2045564095,MOD13Q1.A2007193.h13v12.005.2007215154854.hdf,2007-07-12T00:00:00.0000000Z,2007-07-27T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.07.12/MOD13Q1.A2007193.h13v12.005.2007215154854.hdf,,1,DAY,"129,388592"
SC:MOD13Q1.005:2046175926,MOD13Q1.A2007209.h13v12.005.2007232043651.hdf,2007-07-28T00:00:00.0000000Z,2007-08-12T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.07.28/MOD13Q1.A2007209.h13v12.005.2007232043651.hdf,,1,DAY,"126,030777"
SC:MOD13Q1.005:2046060604,MOD13Q1.A2007209.h12v12.005.2007229033505.hdf,2007-07-28T00:00:00.0000000Z,2007-08-12T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.07.28/MOD13Q1.A2007209.h12v12.005.2007229033505.hdf,,4,DAY,"243,663194"
SC:MOD13Q1.005:2046750699,MOD13Q1.A2007225.h12v12.005.2007242234700.hdf,2007-08-13T00:00:00.0000000Z,2007-08-28T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.08.13/MOD13Q1.A2007225.h12v12.005.2007242234700.hdf,,5,DAY,"245,835165"
SC:MOD13Q1.005:2046803064,MOD13Q1.A2007225.h13v12.005.2007244030636.hdf,2007-08-13T00:00:00.0000000Z,2007-08-28T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.08.13/MOD13Q1.A2007225.h13v12.005.2007244030636.hdf,,2,DAY,"119,52136"
SC:MOD13Q1.005:2047659136,MOD13Q1.A2007241.h12v12.005.2007260095410.hdf,2007-08-29T00:00:00.0000000Z,2007-09-13T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.08.29/MOD13Q1.A2007241.h12v12.005.2007260095410.hdf,,3,DAY,"234,643712"
SC:MOD13Q1.005:2047796436,MOD13Q1.A2007241.h13v12.005.2007263144637.hdf,2007-08-29T00:00:00.0000000Z,2007-09-13T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.08.29/MOD13Q1.A2007241.h13v12.005.2007263144637.hdf,,1,DAY,"117,753437"
SC:MOD13Q1.005:2048530049,MOD13Q1.A2007257.h12v12.005.2007275191240.hdf,2007-09-14T00:00:00.0000000Z,2007-09-29T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.09.14/MOD13Q1.A2007257.h12v12.005.2007275191240.hdf,,1,DAY,"246,586305"
SC:MOD13Q1.005:2048687877,MOD13Q1.A2007257.h13v12.005.2007278085505.hdf,2007-09-14T00:00:00.0000000Z,2007-09-29T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.09.14/MOD13Q1.A2007257.h13v12.005.2007278085505.hdf,,1,DAY,"121,822469"
SC:MOD13Q1.005:2073968620,MOD13Q1.A2007273.h13v12.005.2009165164603.hdf,2007-09-30T00:00:00.000000Z,2007-10-15T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.09.30/MOD13Q1.A2007273.h13v12.005.2009165164603.hdf,,1,DAY,"111,665"
SC:MOD13Q1.005:2073968649,MOD13Q1.A2007273.h12v12.005.2009165165407.hdf,2007-09-30T00:00:00.000000Z,2007-10-15T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.09.30/MOD13Q1.A2007273.h12v12.005.2009165165407.hdf,,2,DAY,"210,065"
SC:MOD13Q1.005:2050686713,MOD13Q1.A2007289.h13v12.005.2007317094007.hdf,2007-10-16T00:00:00.0000000Z,2007-10-31T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.10.16/MOD13Q1.A2007289.h13v12.005.2007317094007.hdf,,1,DAY,"133,747175"
SC:MOD13Q1.005:2050624474,MOD13Q1.A2007289.h12v12.005.2007316052835.hdf,2007-10-16T00:00:00.0000000Z,2007-10-31T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.10.16/MOD13Q1.A2007289.h12v12.005.2007316052835.hdf,,1,DAY,"255,129318"
SC:MOD13Q1.005:2051510543,MOD13Q1.A2007305.h12v12.005.2007333010603.hdf,2007-11-01T00:00:00.0000000Z,2007-11-16T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.11.01/MOD13Q1.A2007305.h12v12.005.2007333010603.hdf,,0,DAY,"261,649692"
SC:MOD13Q1.005:2051565686,MOD13Q1.A2007305.h13v12.005.2007333213429.hdf,2007-11-01T00:00:00.0000000Z,2007-11-16T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.11.01/MOD13Q1.A2007305.h13v12.005.2007333213429.hdf,,0,DAY,"135,681886"
SC:MOD13Q1.005:2052017364,MOD13Q1.A2007321.h12v12.005.2007344014916.hdf,2007-11-17T00:00:00.0000000Z,2007-12-02T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.11.17/MOD13Q1.A2007321.h12v12.005.2007344014916.hdf,,0,DAY,"261,121864"
SC:MOD13Q1.005:2052075850,MOD13Q1.A2007321.h13v12.005.2007344125545.hdf,2007-11-17T00:00:00.0000000Z,2007-12-02T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.11.17/MOD13Q1.A2007321.h13v12.005.2007344125545.hdf,,0,DAY,"139,128446"
SC:MOD13Q1.005:2052721974,MOD13Q1.A2007337.h12v12.005.2007357002748.hdf,2007-12-03T00:00:00.0000000Z,2007-12-18T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.12.03/MOD13Q1.A2007337.h12v12.005.2007357002748.hdf,,0,DAY,"263,953828"
SC:MOD13Q1.005:2053065747,MOD13Q1.A2007337.h13v12.005.2007359034017.hdf,2007-12-03T00:00:00.0000000Z,2007-12-18T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.12.03/MOD13Q1.A2007337.h13v12.005.2007359034017.hdf,,0,DAY,"139,010964"
SC:MOD13Q1.005:2053535311,MOD13Q1.A2007353.h12v12.005.2008005235455.hdf,2007-12-19T00:00:00.0000000Z,2008-01-03T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.12.19/MOD13Q1.A2007353.h12v12.005.2008005235455.hdf,,0,DAY,"259,717036"
SC:MOD13Q1.005:2053566595,MOD13Q1.A2007353.h13v12.005.2008006184330.hdf,2007-12-19T00:00:00.0000000Z,2008-01-03T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2007.12.19/MOD13Q1.A2007353.h13v12.005.2008006184330.hdf,,0,DAY,"136,516777"
SC:MOD13Q1.005:2054268434,MOD13Q1.A2008001.h12v12.005.2008018210221.hdf,2008-01-01T00:00:00.0000000Z,2008-01-16T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.01.01/MOD13Q1.A2008001.h12v12.005.2008018210221.hdf,,0,DAY,"261,367319"
SC:MOD13Q1.005:2054334100,MOD13Q1.A2008001.h13v12.005.2008019192854.hdf,2008-01-01T00:00:00.0000000Z,2008-01-16T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.01.01/MOD13Q1.A2008001.h13v12.005.2008019192854.hdf,,0,DAY,"138,858427"
SC:MOD13Q1.005:2055055512,MOD13Q1.A2008017.h13v12.005.2008037170811.hdf,2008-01-17T00:00:00.0000000Z,2008-02-01T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.01.17/MOD13Q1.A2008017.h13v12.005.2008037170811.hdf,,0,BOTH,"120,987865"
SC:MOD13Q1.005:2055259518,MOD13Q1.A2008017.h12v12.005.2008036174455.hdf,2008-01-17T00:00:00.0000000Z,2008-02-01T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.01.17/MOD13Q1.A2008017.h12v12.005.2008036174455.hdf,,0,DAY,"237,163578"
SC:MOD13Q1.005:2055922355,MOD13Q1.A2008033.h12v12.005.2008050162448.hdf,2008-02-02T00:00:00.0000000Z,2008-02-17T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.02.02/MOD13Q1.A2008033.h12v12.005.2008050162448.hdf,,0,DAY,"257,19082"
SC:MOD13Q1.005:2055955396,MOD13Q1.A2008033.h13v12.005.2008051045939.hdf,2008-02-02T00:00:00.0000000Z,2008-02-17T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.02.02/MOD13Q1.A2008033.h13v12.005.2008051045939.hdf,,0,DAY,"131,134775"
SC:MOD13Q1.005:2056893860,MOD13Q1.A2008049.h13v12.005.2008068092505.hdf,2008-02-18T00:00:00.0000000Z,2008-03-04T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.02.18/MOD13Q1.A2008049.h13v12.005.2008068092505.hdf,,1,BOTH,"117,338489"
SC:MOD13Q1.005:2056991441,MOD13Q1.A2008049.h12v12.005.2008069231425.hdf,2008-02-18T00:00:00.0000000Z,2008-03-04T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.02.18/MOD13Q1.A2008049.h12v12.005.2008069231425.hdf,,0,BOTH,"241,657815"
SC:MOD13Q1.005:2057923349,MOD13Q1.A2008065.h13v12.005.2008082201524.hdf,2008-03-05T00:00:00.0000000Z,2008-03-20T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.03.05/MOD13Q1.A2008065.h13v12.005.2008082201524.hdf,,0,DAY,"130,044236"
SC:MOD13Q1.005:2057908343,MOD13Q1.A2008065.h12v12.005.2008082140904.hdf,2008-03-05T00:00:00.0000000Z,2008-03-20T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.03.05/MOD13Q1.A2008065.h12v12.005.2008082140904.hdf,,0,DAY,"260,247872"
SC:MOD13Q1.005:2058934615,MOD13Q1.A2008081.h12v12.005.2008099123948.hdf,2008-03-21T00:00:00.0000000Z,2008-04-05T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.03.21/MOD13Q1.A2008081.h12v12.005.2008099123948.hdf,,0,DAY,"253,791486"
SC:MOD13Q1.005:2059017500,MOD13Q1.A2008081.h13v12.005.2008100033856.hdf,2008-03-21T00:00:00.0000000Z,2008-04-05T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.03.21/MOD13Q1.A2008081.h13v12.005.2008100033856.hdf,,1,DAY,"127,517782"
SC:MOD13Q1.005:2060319898,MOD13Q1.A2008097.h12v12.005.2008116145040.hdf,2008-04-06T00:00:00.0000000Z,2008-04-21T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.04.06/MOD13Q1.A2008097.h12v12.005.2008116145040.hdf,,1,DAY,"253,628044"
SC:MOD13Q1.005:2060445076,MOD13Q1.A2008097.h13v12.005.2008117115124.hdf,2008-04-06T00:00:00.0000000Z,2008-04-21T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.04.06/MOD13Q1.A2008097.h13v12.005.2008117115124.hdf,,1,DAY,"129,200779"
SC:MOD13Q1.005:2061373958,MOD13Q1.A2008113.h12v12.005.2008130164134.hdf,2008-04-22T00:00:00.0000000Z,2008-05-07T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.04.22/MOD13Q1.A2008113.h12v12.005.2008130164134.hdf,,1,DAY,"252,05026"
SC:MOD13Q1.005:2061432636,MOD13Q1.A2008113.h13v12.005.2008131055557.hdf,2008-04-22T00:00:00.0000000Z,2008-05-07T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.04.22/MOD13Q1.A2008113.h13v12.005.2008131055557.hdf,,1,DAY,"130,798106"
SC:MOD13Q1.005:2062324791,MOD13Q1.A2008129.h12v12.005.2008147111446.hdf,2008-05-08T00:00:00.0000000Z,2008-05-23T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.05.08/MOD13Q1.A2008129.h12v12.005.2008147111446.hdf,,2,DAY,"239,69878"
SC:MOD13Q1.005:2062335317,MOD13Q1.A2008129.h13v12.005.2008148050403.hdf,2008-05-08T00:00:00.0000000Z,2008-05-23T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.05.08/MOD13Q1.A2008129.h13v12.005.2008148050403.hdf,,1,DAY,"122,850626"
SC:MOD13Q1.005:2062585883,MOD13Q1.A2008145.h12v12.005.2008162150913.hdf,2008-05-24T00:00:00.0000000Z,2008-06-08T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.05.24/MOD13Q1.A2008145.h12v12.005.2008162150913.hdf,,5,DAY,"231,578568"
SC:MOD13Q1.005:2062588337,MOD13Q1.A2008145.h13v12.005.2008162181758.hdf,2008-05-24T00:00:00.0000000Z,2008-06-08T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.05.24/MOD13Q1.A2008145.h13v12.005.2008162181758.hdf,,1,DAY,"121,460442"
SC:MOD13Q1.005:2063195416,MOD13Q1.A2008161.h12v12.005.2008178181212.hdf,2008-06-09T00:00:00.0000000Z,2008-06-24T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.06.09/MOD13Q1.A2008161.h12v12.005.2008178181212.hdf,,6,BOTH,"245,421229"
SC:MOD13Q1.005:2063201076,MOD13Q1.A2008161.h13v12.005.2008179050141.hdf,2008-06-09T00:00:00.0000000Z,2008-06-24T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.06.09/MOD13Q1.A2008161.h13v12.005.2008179050141.hdf,,1,BOTH,"127,732892"
SC:MOD13Q1.005:2063562321,MOD13Q1.A2008177.h12v12.005.2008194132102.hdf,2008-06-25T00:00:00.0000000Z,2008-07-10T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.06.25/MOD13Q1.A2008177.h12v12.005.2008194132102.hdf,,7,DAY,"216,019709"
SC:MOD13Q1.005:2063569404,MOD13Q1.A2008177.h13v12.005.2008194163527.hdf,2008-06-25T00:00:00.0000000Z,2008-07-10T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.06.25/MOD13Q1.A2008177.h13v12.005.2008194163527.hdf,,2,DAY,"111,191893"
SC:MOD13Q1.005:2064025994,MOD13Q1.A2008193.h12v12.005.2008210161226.hdf,2008-07-11T00:00:00.0000000Z,2008-07-26T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.07.11/MOD13Q1.A2008193.h12v12.005.2008210161226.hdf,,6,DAY,"228,921256"
SC:MOD13Q1.005:2064032161,MOD13Q1.A2008193.h13v12.005.2008210231145.hdf,2008-07-11T00:00:00.0000000Z,2008-07-26T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.07.11/MOD13Q1.A2008193.h13v12.005.2008210231145.hdf,,1,BOTH,"119,745809"
SC:MOD13Q1.005:2064659716,MOD13Q1.A2008209.h12v12.005.2008237040131.hdf,2008-07-27T00:00:00.0000000Z,2008-08-11T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.07.27/MOD13Q1.A2008209.h12v12.005.2008237040131.hdf,,5,DAY,"237,301521"
SC:MOD13Q1.005:2064687553,MOD13Q1.A2008209.h13v12.005.2008238015050.hdf,2008-07-27T00:00:00.0000000Z,2008-08-11T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.07.27/MOD13Q1.A2008209.h13v12.005.2008238015050.hdf,,1,DAY,"118,862695"
SC:MOD13Q1.005:2064868448,MOD13Q1.A2008225.h12v12.005.2008243101144.hdf,2008-08-12T00:00:00.0000000Z,2008-08-27T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.08.12/MOD13Q1.A2008225.h12v12.005.2008243101144.hdf,,5,DAY,"251,416865"
SC:MOD13Q1.005:2064898496,MOD13Q1.A2008225.h13v12.005.2008244071425.hdf,2008-08-12T00:00:00.0000000Z,2008-08-27T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.08.12/MOD13Q1.A2008225.h13v12.005.2008244071425.hdf,,1,DAY,"125,576345"
SC:MOD13Q1.005:2065592970,MOD13Q1.A2008241.h12v12.005.2008263171731.hdf,2008-08-28T00:00:00.0000000Z,2008-09-12T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.08.28/MOD13Q1.A2008241.h12v12.005.2008263171731.hdf,,5,DAY,"242,280164"
SC:MOD13Q1.005:2065609777,MOD13Q1.A2008241.h13v12.005.2008264094944.hdf,2008-08-28T00:00:00.0000000Z,2008-09-12T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.08.28/MOD13Q1.A2008241.h13v12.005.2008264094944.hdf,,1,DAY,"123,015424"
SC:MOD13Q1.005:2066198358,MOD13Q1.A2008257.h12v12.005.2008275010741.hdf,2008-09-13T00:00:00.0000000Z,2008-09-28T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.09.13/MOD13Q1.A2008257.h12v12.005.2008275010741.hdf,,2,DAY,"253,684597"
SC:MOD13Q1.005:2066220973,MOD13Q1.A2008257.h13v12.005.2008275134312.hdf,2008-09-13T00:00:00.0000000Z,2008-09-28T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.09.13/MOD13Q1.A2008257.h13v12.005.2008275134312.hdf,,1,DAY,"126,704679"
SC:MOD13Q1.005:2066845972,MOD13Q1.A2008273.h12v12.005.2008291195425.hdf,2008-09-29T00:00:00.0000000Z,2008-10-14T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.09.29/MOD13Q1.A2008273.h12v12.005.2008291195425.hdf,,2,DAY,"246,15598"
SC:MOD13Q1.005:2066880940,MOD13Q1.A2008273.h13v12.005.2008292100748.hdf,2008-09-29T00:00:00.0000000Z,2008-10-14T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.09.29/MOD13Q1.A2008273.h13v12.005.2008292100748.hdf,,1,DAY,"131,918765"
SC:MOD13Q1.005:2067445783,MOD13Q1.A2008289.h12v12.005.2008308170001.hdf,2008-10-15T00:00:00.0000000Z,2008-10-30T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.10.15/MOD13Q1.A2008289.h12v12.005.2008308170001.hdf,,1,DAY,"244,406"
SC:MOD13Q1.005:2067471479,MOD13Q1.A2008289.h13v12.005.2008309103012.hdf,2008-10-15T00:00:00.0000000Z,2008-10-30T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.10.15/MOD13Q1.A2008289.h13v12.005.2008309103012.hdf,,1,DAY,"127,459"
SC:MOD13Q1.005:2067810216,MOD13Q1.A2008305.h12v12.005.2008326083853.hdf,2008-10-31T00:00:00.0000000Z,2008-11-15T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.10.31/MOD13Q1.A2008305.h12v12.005.2008326083853.hdf,,1,DAY,"249,036"
SC:MOD13Q1.005:2067837581,MOD13Q1.A2008305.h13v12.005.2008327054003.hdf,2008-10-31T00:00:00.0000000Z,2008-11-15T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.10.31/MOD13Q1.A2008305.h13v12.005.2008327054003.hdf,,0,DAY,"130,538"
SC:MOD13Q1.005:2068257347,MOD13Q1.A2008321.h12v12.005.2008339140104.hdf,2008-11-16T00:00:00.0000000Z,2008-12-01T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.11.16/MOD13Q1.A2008321.h12v12.005.2008339140104.hdf,,0,DAY,"246,707"
SC:MOD13Q1.005:2068271226,MOD13Q1.A2008321.h13v12.005.2008340010527.hdf,2008-11-16T00:00:00.0000000Z,2008-12-01T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.11.16/MOD13Q1.A2008321.h13v12.005.2008340010527.hdf,,0,DAY,"127,771"
SC:MOD13Q1.005:2068579555,MOD13Q1.A2008337.h12v12.005.2008355172441.hdf,2008-12-02T00:00:00.0000000Z,2008-12-17T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.12.02/MOD13Q1.A2008337.h12v12.005.2008355172441.hdf,,0,DAY,"239,389"
SC:MOD13Q1.005:2068595329,MOD13Q1.A2008337.h13v12.005.2008356031320.hdf,2008-12-02T00:00:00.0000000Z,2008-12-17T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.12.02/MOD13Q1.A2008337.h13v12.005.2008356031320.hdf,,1,DAY,"128,271"
SC:MOD13Q1.005:2069564920,MOD13Q1.A2008353.h12v12.005.2009011190053.hdf,2008-12-18T00:00:00.0000000Z,2009-01-02T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.12.18/MOD13Q1.A2008353.h12v12.005.2009011190053.hdf,,0,DAY,"237,53"
SC:MOD13Q1.005:2069596245,MOD13Q1.A2008353.h13v12.005.2009012092311.hdf,2008-12-18T00:00:00.0000000Z,2009-01-02T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2008.12.18/MOD13Q1.A2008353.h13v12.005.2009012092311.hdf,,0,DAY,"130,577"
SC:MOD13Q1.005:2069747130,MOD13Q1.A2009001.h12v12.005.2009019145228.hdf,2009-01-01T00:00:00.0000000Z,2009-01-16T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.01.01/MOD13Q1.A2009001.h12v12.005.2009019145228.hdf,,0,DAY,"248,138"
SC:MOD13Q1.005:2069755554,MOD13Q1.A2009001.h13v12.005.2009020021621.hdf,2009-01-01T00:00:00.0000000Z,2009-01-16T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.01.01/MOD13Q1.A2009001.h13v12.005.2009020021621.hdf,,1,DAY,"131,852"
SC:MOD13Q1.005:2070356477,MOD13Q1.A2009017.h13v12.005.2009035230746.hdf,2009-01-17T00:00:00.0000000Z,2009-02-01T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.01.17/MOD13Q1.A2009017.h13v12.005.2009035230746.hdf,,1,DAY,"130,499"
SC:MOD13Q1.005:2070351602,MOD13Q1.A2009017.h12v12.005.2009035110230.hdf,2009-01-17T00:00:00.0000000Z,2009-02-01T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.01.17/MOD13Q1.A2009017.h12v12.005.2009035110230.hdf,,0,DAY,"248,77"
SC:MOD13Q1.005:2071123646,MOD13Q1.A2009033.h12v12.005.2009059023654.hdf,2009-02-02T00:00:00.0000000Z,2009-02-17T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.02.02/MOD13Q1.A2009033.h12v12.005.2009059023654.hdf,,0,DAY,"248,918"
SC:MOD13Q1.005:2071141220,MOD13Q1.A2009033.h13v12.005.2009059201924.hdf,2009-02-02T00:00:00.0000000Z,2009-02-17T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.02.02/MOD13Q1.A2009033.h13v12.005.2009059201924.hdf,,0,DAY,"128,343"
SC:MOD13Q1.005:2071394598,MOD13Q1.A2009049.h12v12.005.2009068031911.hdf,2009-02-18T00:00:00.0000000Z,2009-03-05T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.02.18/MOD13Q1.A2009049.h12v12.005.2009068031911.hdf,,0,DAY,"242,519"
SC:MOD13Q1.005:2071417209,MOD13Q1.A2009049.h13v12.005.2009068231424.hdf,2009-02-18T00:00:00.0000000Z,2009-03-05T23:59:59.0000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2009.02.18/MOD13Q1.A2009049.h13v12.005.2009068231424.hdf,,2,DAY,"120,609"
