Granule UR,Producer Granule ID,Start Time,End Time,Online Access URLs,Browse URLs,Cloud Cover,Day/Night,Size
SC:MOD11A2.005:2064558613,MOD11A2.A2008217.h13v12.005.2008234090050.hdf,2008-08-04T00:00:00Z,2008-08-11T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.04/MOD11A2.A2008217.h13v12.005.2008234090050.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.22/BROWSE.MOD11A2.A2008217.h13v12.005.2008234050057.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.22/BROWSE.MOD11A2.A2008217.h13v12.005.2008234050057.2.jpg",0.0,BOTH,4.287269
SC:MOD11A2.005:2064790675,MOD11A2.A2008225.h12v12.005.2008241070607.hdf,2008-08-12T00:00:00Z,2008-08-19T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.12/MOD11A2.A2008225.h12v12.005.2008241070607.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.28/BROWSE.MOD11A2.A2008225.h12v12.005.2008241030623.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.28/BROWSE.MOD11A2.A2008225.h12v12.005.2008241030623.2.jpg",2.0,BOTH,7.928929
SC:MOD11A2.005:2064828573,MOD11A2.A2008225.h13v12.005.2008242095425.hdf,2008-08-12T00:00:00Z,2008-08-19T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.12/MOD11A2.A2008225.h13v12.005.2008242095425.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.29/BROWSE.MOD11A2.A2008225.h13v12.005.2008242055431.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.29/BROWSE.MOD11A2.A2008225.h13v12.005.2008242055431.2.jpg",0.0,BOTH,4.708191
SC:MOD11A2.005:2064866497,MOD11A2.A2008233.h12v12.005.2008243130412.hdf,2008-08-20T00:00:00Z,2008-08-27T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.20/MOD11A2.A2008233.h12v12.005.2008243130412.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.30/BROWSE.MOD11A2.A2008233.h12v12.005.2008243090419.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.30/BROWSE.MOD11A2.A2008233.h12v12.005.2008243090419.2.jpg",0.0,BOTH,7.88273
SC:MOD11A2.005:2064907878,MOD11A2.A2008233.h13v12.005.2008244172210.hdf,2008-08-20T00:00:00Z,2008-08-27T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.20/MOD11A2.A2008233.h13v12.005.2008244172210.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.31/BROWSE.MOD11A2.A2008233.h13v12.005.2008244132219.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.08.31/BROWSE.MOD11A2.A2008233.h13v12.005.2008244132219.2.jpg",0.0,BOTH,4.216332
SC:MOD11A2.005:2065126904,MOD11A2.A2008241.h12v12.005.2008252043044.hdf,2008-08-28T00:00:00Z,2008-09-04T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.28/MOD11A2.A2008241.h12v12.005.2008252043044.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.07/BROWSE.MOD11A2.A2008241.h12v12.005.2008252003050.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.07/BROWSE.MOD11A2.A2008241.h12v12.005.2008252003050.2.jpg",3.0,BOTH,8.253714
SC:MOD11A2.005:2065152187,MOD11A2.A2008241.h13v12.005.2008253004742.hdf,2008-08-28T00:00:00Z,2008-09-04T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.08.28/MOD11A2.A2008241.h13v12.005.2008253004742.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.08/BROWSE.MOD11A2.A2008241.h13v12.005.2008252204748.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.08/BROWSE.MOD11A2.A2008241.h13v12.005.2008252204748.2.jpg",0.0,BOTH,4.509278
SC:MOD11A2.005:2065648758,MOD11A2.A2008249.h12v12.005.2008266120252.hdf,2008-09-05T00:00:00Z,2008-09-12T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.05/MOD11A2.A2008249.h12v12.005.2008266120252.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.22/BROWSE.MOD11A2.A2008249.h12v12.005.2008266080258.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.22/BROWSE.MOD11A2.A2008249.h12v12.005.2008266080258.2.jpg",1.0,BOTH,8.249449
SC:MOD11A2.005:2065687038,MOD11A2.A2008249.h13v12.005.2008267083619.hdf,2008-09-05T00:00:00Z,2008-09-12T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.05/MOD11A2.A2008249.h13v12.005.2008267083619.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.23/BROWSE.MOD11A2.A2008249.h13v12.005.2008267043625.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.23/BROWSE.MOD11A2.A2008249.h13v12.005.2008267043625.2.jpg",3.0,BOTH,4.659859
SC:MOD11A2.005:2065929885,MOD11A2.A2008257.h12v12.005.2008271054954.hdf,2008-09-13T00:00:00Z,2008-09-20T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.13/MOD11A2.A2008257.h12v12.005.2008271054954.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.27/BROWSE.MOD11A2.A2008257.h12v12.005.2008271015000.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.27/BROWSE.MOD11A2.A2008257.h12v12.005.2008271015000.2.jpg",0.0,BOTH,7.512918
SC:MOD11A2.005:2065969599,MOD11A2.A2008257.h13v12.005.2008271170044.hdf,2008-09-13T00:00:00Z,2008-09-20T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.13/MOD11A2.A2008257.h13v12.005.2008271170044.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.27/BROWSE.MOD11A2.A2008257.h13v12.005.2008271130050.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.27/BROWSE.MOD11A2.A2008257.h13v12.005.2008271130050.2.jpg",0.0,BOTH,4.649778
SC:MOD11A2.005:2066191427,MOD11A2.A2008265.h12v12.005.2008275013739.hdf,2008-09-21T00:00:00Z,2008-09-28T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.21/MOD11A2.A2008265.h12v12.005.2008275013739.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.30/BROWSE.MOD11A2.A2008265.h12v12.005.2008274213743.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.09.30/BROWSE.MOD11A2.A2008265.h12v12.005.2008274213743.2.jpg",0.0,BOTH,7.763075
SC:MOD11A2.005:2066207230,MOD11A2.A2008265.h13v12.005.2008275104743.hdf,2008-09-21T00:00:00Z,2008-09-28T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.21/MOD11A2.A2008265.h13v12.005.2008275104743.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.01/BROWSE.MOD11A2.A2008265.h13v12.005.2008275064750.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.01/BROWSE.MOD11A2.A2008265.h13v12.005.2008275064750.2.jpg",0.0,BOTH,4.84531
SC:MOD11A2.005:2066595040,MOD11A2.A2008273.h12v12.005.2008286204411.hdf,2008-09-29T00:00:00Z,2008-10-06T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.29/MOD11A2.A2008273.h12v12.005.2008286204411.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.12/BROWSE.MOD11A2.A2008273.h12v12.005.2008286164422.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.12/BROWSE.MOD11A2.A2008273.h12v12.005.2008286164422.2.jpg",0.0,BOTH,7.769322
SC:MOD11A2.005:2066613710,MOD11A2.A2008273.h13v12.005.2008287084102.hdf,2008-09-29T00:00:00Z,2008-10-06T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.09.29/MOD11A2.A2008273.h13v12.005.2008287084102.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.13/BROWSE.MOD11A2.A2008273.h13v12.005.2008287044105.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.13/BROWSE.MOD11A2.A2008273.h13v12.005.2008287044105.2.jpg",0.0,BOTH,4.468627
SC:MOD11A2.005:2066837699,MOD11A2.A2008281.h12v12.005.2008291212710.hdf,2008-10-07T00:00:00Z,2008-10-14T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.07/MOD11A2.A2008281.h12v12.005.2008291212710.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.18/BROWSE.MOD11A2.A2008281.h12v12.005.2008291172713.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.18/BROWSE.MOD11A2.A2008281.h12v12.005.2008291172713.2.jpg",0.0,BOTH,8.289927
SC:MOD11A2.005:2066877417,MOD11A2.A2008281.h13v12.005.2008292055618.hdf,2008-10-07T00:00:00Z,2008-10-14T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.07/MOD11A2.A2008281.h13v12.005.2008292055618.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.18/BROWSE.MOD11A2.A2008281.h13v12.005.2008292015621.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.18/BROWSE.MOD11A2.A2008281.h13v12.005.2008292015621.2.jpg",0.0,BOTH,4.656473
SC:MOD11A2.005:2067290356,MOD11A2.A2008289.h12v12.005.2008304000734.hdf,2008-10-15T00:00:00Z,2008-10-22T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.15/MOD11A2.A2008289.h12v12.005.2008304000734.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.30/BROWSE.MOD11A2.A2008289.h12v12.005.2008303200747.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.30/BROWSE.MOD11A2.A2008289.h12v12.005.2008303200747.2.jpg",0.0,BOTH,7.43528
SC:MOD11A2.005:2067298114,MOD11A2.A2008289.h13v12.005.2008304102716.hdf,2008-10-15T00:00:00Z,2008-10-22T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.15/MOD11A2.A2008289.h13v12.005.2008304102716.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.30/BROWSE.MOD11A2.A2008289.h13v12.005.2008304062721.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.10.30/BROWSE.MOD11A2.A2008289.h13v12.005.2008304062721.2.jpg",0.0,BOTH,4.27772
SC:MOD11A2.005:2067530469,MOD11A2.A2008297.h12v12.005.2008311133824.hdf,2008-10-23T00:00:00Z,2008-10-30T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.23/MOD11A2.A2008297.h12v12.005.2008311133824.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.06/BROWSE.MOD11A2.A2008297.h12v12.005.2008311083828.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.06/BROWSE.MOD11A2.A2008297.h12v12.005.2008311083828.2.jpg",0.0,BOTH,7.26973
SC:MOD11A2.005:2067535307,MOD11A2.A2008297.h13v12.005.2008311174917.hdf,2008-10-23T00:00:00Z,2008-10-30T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.23/MOD11A2.A2008297.h13v12.005.2008311174917.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.06/BROWSE.MOD11A2.A2008297.h13v12.005.2008311124922.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.06/BROWSE.MOD11A2.A2008297.h13v12.005.2008311124922.2.jpg",0.0,BOTH,4.21838
SC:MOD11A2.005:2067794981,MOD11A2.A2008305.h12v12.005.2008326010059.hdf,2008-10-31T00:00:00Z,2008-11-07T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.31/MOD11A2.A2008305.h12v12.005.2008326010059.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.21/BROWSE.MOD11A2.A2008305.h12v12.005.2008325200104.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.21/BROWSE.MOD11A2.A2008305.h12v12.005.2008325200104.2.jpg",0.0,BOTH,7.50101
SC:MOD11A2.005:2067809909,MOD11A2.A2008305.h13v12.005.2008326133252.hdf,2008-10-31T00:00:00Z,2008-11-07T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.10.31/MOD11A2.A2008305.h13v12.005.2008326133252.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.21/BROWSE.MOD11A2.A2008305.h13v12.005.2008326083258.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.21/BROWSE.MOD11A2.A2008305.h13v12.005.2008326083258.2.jpg",0.0,BOTH,4.26501
SC:MOD11A2.005:2067868165,MOD11A2.A2008313.h12v12.005.2008328161906.hdf,2008-11-08T00:00:00Z,2008-11-15T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.11.08/MOD11A2.A2008313.h12v12.005.2008328161906.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.23/BROWSE.MOD11A2.A2008313.h12v12.005.2008328111909.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.23/BROWSE.MOD11A2.A2008313.h12v12.005.2008328111909.2.jpg",0.0,BOTH,7.19898
SC:MOD11A2.005:2067888878,MOD11A2.A2008313.h13v12.005.2008329060238.hdf,2008-11-08T00:00:00Z,2008-11-15T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.11.08/MOD11A2.A2008313.h13v12.005.2008329060238.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.24/BROWSE.MOD11A2.A2008313.h13v12.005.2008329010239.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.24/BROWSE.MOD11A2.A2008313.h13v12.005.2008329010239.2.jpg",0.0,BOTH,4.33742
SC:MOD11A2.005:2068035480,MOD11A2.A2008321.h12v12.005.2008333182019.hdf,2008-11-16T00:00:00Z,2008-11-23T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.11.16/MOD11A2.A2008321.h12v12.005.2008333182019.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.28/BROWSE.MOD11A2.A2008321.h12v12.005.2008333132023.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.28/BROWSE.MOD11A2.A2008321.h12v12.005.2008333132023.2.jpg",0.0,BOTH,7.10485
SC:MOD11A2.005:2068050147,MOD11A2.A2008321.h13v12.005.2008334044143.hdf,2008-11-16T00:00:00Z,2008-11-23T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.11.16/MOD11A2.A2008321.h13v12.005.2008334044143.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.29/BROWSE.MOD11A2.A2008321.h13v12.005.2008333234146.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.11.29/BROWSE.MOD11A2.A2008321.h13v12.005.2008333234146.2.jpg",0.0,BOTH,4.55964
SC:MOD11A2.005:2068253239,MOD11A2.A2008329.h12v12.005.2008339161805.hdf,2008-11-24T00:00:00Z,2008-12-01T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.11.24/MOD11A2.A2008329.h12v12.005.2008339161805.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.04/BROWSE.MOD11A2.A2008329.h12v12.005.2008339111816.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.04/BROWSE.MOD11A2.A2008329.h12v12.005.2008339111816.2.jpg",2.0,BOTH,7.89038
SC:MOD11A2.005:2068262917,MOD11A2.A2008329.h13v12.005.2008340000245.hdf,2008-11-24T00:00:00Z,2008-12-01T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.11.24/MOD11A2.A2008329.h13v12.005.2008340000245.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.05/BROWSE.MOD11A2.A2008329.h13v12.005.2008339190248.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.05/BROWSE.MOD11A2.A2008329.h13v12.005.2008339190248.2.jpg",3.0,BOTH,4.66333
SC:MOD11A2.005:2068497611,MOD11A2.A2008337.h12v12.005.2008351141308.hdf,2008-12-02T00:00:00Z,2008-12-09T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.02/MOD11A2.A2008337.h12v12.005.2008351141308.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.16/BROWSE.MOD11A2.A2008337.h12v12.005.2008351091311.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.16/BROWSE.MOD11A2.A2008337.h12v12.005.2008351091311.2.jpg",0.0,BOTH,7.88603
SC:MOD11A2.005:2068505561,MOD11A2.A2008337.h13v12.005.2008351213009.hdf,2008-12-02T00:00:00Z,2008-12-09T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.02/MOD11A2.A2008337.h13v12.005.2008351213009.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.16/BROWSE.MOD11A2.A2008337.h13v12.005.2008351163013.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.16/BROWSE.MOD11A2.A2008337.h13v12.005.2008351163013.2.jpg",0.0,BOTH,4.62296
SC:MOD11A2.005:2068577826,MOD11A2.A2008345.h12v12.005.2008355204218.hdf,2008-12-10T00:00:00Z,2008-12-17T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.10/MOD11A2.A2008345.h12v12.005.2008355204218.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.20/BROWSE.MOD11A2.A2008345.h12v12.005.2008355154223.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.20/BROWSE.MOD11A2.A2008345.h12v12.005.2008355154223.2.jpg",0.0,BOTH,7.81694
SC:MOD11A2.005:2068584502,MOD11A2.A2008345.h13v12.005.2008356030537.hdf,2008-12-10T00:00:00Z,2008-12-17T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.10/MOD11A2.A2008345.h13v12.005.2008356030537.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.21/BROWSE.MOD11A2.A2008345.h13v12.005.2008355220538.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.21/BROWSE.MOD11A2.A2008345.h13v12.005.2008355220538.2.jpg",0.0,BOTH,4.89803
SC:MOD11A2.005:2069106225,MOD11A2.A2008353.h12v12.005.2008364034228.hdf,2008-12-18T00:00:00Z,2008-12-25T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.18/MOD11A2.A2008353.h12v12.005.2008364034228.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.29/BROWSE.MOD11A2.A2008353.h12v12.005.2008363224231.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.29/BROWSE.MOD11A2.A2008353.h12v12.005.2008363224231.2.jpg",0.0,BOTH,7.12133
SC:MOD11A2.005:2069132601,MOD11A2.A2008353.h13v12.005.2008364062857.hdf,2008-12-18T00:00:00Z,2008-12-25T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.18/MOD11A2.A2008353.h13v12.005.2008364062857.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.29/BROWSE.MOD11A2.A2008353.h13v12.005.2008364012858.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.12.29/BROWSE.MOD11A2.A2008353.h13v12.005.2008364012858.2.jpg",0.0,BOTH,4.38517
SC:MOD11A2.005:2069548967,MOD11A2.A2008361.h12v12.005.2009011132134.hdf,2008-12-26T00:00:00Z,2008-12-31T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.26/MOD11A2.A2008361.h12v12.005.2009011132134.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.11/BROWSE.MOD11A2.A2008361.h12v12.005.2009011082143.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.11/BROWSE.MOD11A2.A2008361.h12v12.005.2009011082143.2.jpg",0.0,BOTH,7.257
SC:MOD11A2.005:2069595927,MOD11A2.A2008361.h13v12.005.2009012135518.hdf,2008-12-26T00:00:00Z,2008-12-31T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2008.12.26/MOD11A2.A2008361.h13v12.005.2009012135518.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.12/BROWSE.MOD11A2.A2008361.h13v12.005.2009012085525.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.12/BROWSE.MOD11A2.A2008361.h13v12.005.2009012085525.2.jpg",0.0,BOTH,4.42307
SC:MOD11A2.005:2069636880,MOD11A2.A2009001.h12v12.005.2009013221058.hdf,2009-01-01T00:00:00Z,2009-01-08T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2009.01.01/MOD11A2.A2009001.h12v12.005.2009013221058.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.13/BROWSE.MOD11A2.A2009001.h12v12.005.2009013171101.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.13/BROWSE.MOD11A2.A2009001.h12v12.005.2009013171101.2.jpg",0.0,BOTH,7.25451
SC:MOD11A2.005:2069665301,MOD11A2.A2009001.h13v12.005.2009014082126.hdf,2009-01-01T00:00:00Z,2009-01-08T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2009.01.01/MOD11A2.A2009001.h13v12.005.2009014082126.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.14/BROWSE.MOD11A2.A2009001.h13v12.005.2009014032127.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.14/BROWSE.MOD11A2.A2009001.h13v12.005.2009014032127.2.jpg",0.0,BOTH,4.41931
SC:MOD11A2.005:2070083782,MOD11A2.A2009009.h13v12.005.2009026000838.hdf,2009-01-09T00:00:00Z,2009-01-16T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2009.01.09/MOD11A2.A2009009.h13v12.005.2009026000838.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.26/BROWSE.MOD11A2.A2009009.h13v12.005.2009025190842.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.26/BROWSE.MOD11A2.A2009009.h13v12.005.2009025190842.2.jpg",0.0,BOTH,4.93091
SC:MOD11A2.005:2070094159,MOD11A2.A2009009.h12v12.005.2009026070720.hdf,2009-01-09T00:00:00Z,2009-01-16T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2009.01.09/MOD11A2.A2009009.h12v12.005.2009026070720.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.26/BROWSE.MOD11A2.A2009009.h12v12.005.2009026020724.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.26/BROWSE.MOD11A2.A2009009.h12v12.005.2009026020724.2.jpg",0.0,BOTH,7.64367
SC:MOD11A2.005:2070205745,MOD11A2.A2009017.h12v12.005.2009029164319.hdf,2009-01-17T00:00:00Z,2009-01-24T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2009.01.17/MOD11A2.A2009017.h12v12.005.2009029164319.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.29/BROWSE.MOD11A2.A2009017.h12v12.005.2009029114326.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2009.01.29/BROWSE.MOD11A2.A2009017.h12v12.005.2009029114326.2.jpg",0.0,BOTH,7.09943
