X,Y,field_1,id,id,a_registro,p_modal,p_fecha,p_id,tipo,top,bottom,a_humedad,a_s,a_t,a_ph_pasta,a_ph_h2o,a_ph_kcl,a_resistencia_pasta,a_base_ca,a_base_mg,a_base_k,a_base_na,a_mo_c,a_mo_n,a_mo_cn,a_arcilla,a_limo_2_20,a_limo_2_50,a_arena_muy_fina,a_arena_fina,a_arena_media,a_arena_gruesa,a_arena_muy_gruesa,a_ca_co3,a_conductividad,a_h,a_saturacion_t,a_saturacion_s_h,a_profundidad_muestra,barnices,co3,color_humedo_hvc,color_seco_hvc,concreciones,estructura_tipo,estructura_clase,estructura_grado,formaciones_especiales,humedad,limite_tipo,moteados,p_profundidad_napa,p_cobertura_vegetal,p_vegetacion_o_cultivos,p_u_mosaico,p_humedad_clase,p_erosion_clase,p_erosion_subclase,p_sales,p_uso_de_la_tierra,p_relieve,p_permeabilidad,p_escurrimiento,p_pendiente,p_anegamiento,p_drenaje,p_posicion,ph,raices,p_serie_nombre,p_serie_simbolo,p_grupo,p_observaciones
-60.235863690098569,-34.047818942444898,907,543,1383,3067,false,1967-02-16,07-8 C,A12,15,45,35.5,18.5,21.7,5.5,5.9,5.2,1432,14,2.2,2.1,0.2,1.1,138,8,35.2,30.6,61.8,2.8,0.2,0,0,0,0,NA,7.2,85,NA,15-45,,,10YR 3/3,10YR 5.5/2,,bloques angulares,medios,moderado,,,claro,Fe +,NA,NA,,3560 - 3 - 2,,,acumulación,,,normal,lenta,medio,0 - 1%,clase 5,,pie de loma,NA,3,Arrecifes,Ar,Brunizem planosólico,"En la ficha en consistencia  en seco firme = duro, muy firme = muy duro.
La base del B1 muy lixivianada.  Hay un proceso de planosalización debido a la presencia de agua meteórica retenida sobre el Bt y el fragipan en el B3x. 
El Bt muy arcilloso con u"
-60.235863690098569,-34.047818942444898,904,543,1384,3068,false,1967-02-16,07-8 C,B1,45,72,32.1,19.8,22.5,5.7,6,5.1,1857,13.8,3,2.9,0.1,0.68,92,7,35.8,26.1,58.9,4.8,0.5,0,0,0,0,NA,6.6,88,NA,45-72,Clsk +++,,10YR 3/3,10YR 6/2,,bloques angulares,medios,fuerte,Clsk (10YR 3/2),,abrupto,Fe+ Mat. Org+,NA,NA,,3560 - 3 - 2,,,acumulación,,,normal,lenta,medio,0 - 1%,clase 5,,pie de loma,NA,2,Arrecifes,Ar,Brunizem planosólico,"En la ficha en consistencia  en seco firme = duro, muy firme = muy duro.
La base del B1 muy lixivianada.  Hay un proceso de planosalización debido a la presencia de agua meteórica retenida sobre el Bt y el fragipan en el B3x. 
El Bt muy arcilloso con u"
-60.235863690098569,-34.047818942444898,903,543,1385,3069,false,1967-02-16,07-8 C,B2,72,100,41.5,28.5,31.9,6.2,6.7,5.2,1819,19.3,6.5,2.4,0.3,0.36,54,7,42.6,22.1,50.7,6.1,0.6,0,0,0,0,NA,7.5,89,NA,72-100,Clsk +++,,7.5YR 3.5/2,,,prismas,gruesos,fuerte,Clsk (10YR 3/1),,abrupto,,NA,NA,,3560 - 3 - 2,,,acumulación,,,normal,lenta,medio,0 - 1%,clase 5,,pie de loma,NA,1,Arrecifes,Ar,Brunizem planosólico,"En la ficha en consistencia  en seco firme = duro, muy firme = muy duro.
La base del B1 muy lixivianada.  Hay un proceso de planosalización debido a la presencia de agua meteórica retenida sobre el Bt y el fragipan en el B3x. 
El Bt muy arcilloso con u"
-60.235863690098569,-34.047818942444898,906,543,1386,3070,false,1967-02-16,07-8 C,B3x,100,145,27.5,17.8,19.2,6.8,7.3,5.8,3755,12,3.6,1.9,0.3,0.12,25,5,9.2,26.2,76.1,13.1,1.6,0,0,0,0,NA,3.5,93,NA,100-145,,,7.5YR 4/4,,,,,,Moteados (10YR 2/2),,gradual,Fe Mn +++,NA,NA,,3560 - 3 - 2,,,acumulación,,,normal,lenta,medio,0 - 1%,clase 5,,pie de loma,NA,,Arrecifes,Ar,Brunizem planosólico,"En la ficha en consistencia  en seco firme = duro, muy firme = muy duro.
La base del B1 muy lixivianada.  Hay un proceso de planosalización debido a la presencia de agua meteórica retenida sobre el Bt y el fragipan en el B3x. 
El Bt muy arcilloso con u"
-60.235863690098569,-34.047818942444898,905,543,1387,3071,false,1967-02-16,07-8 C,C,145,NA,28,18.2,20.1,6.5,7,5.3,2942,12.2,3.6,2.1,0.3,0.21,33,7,12.6,28,72.8,13.2,1.4,0,0,0,0,NA,4,91,NA,145 +,,,,,,masiva,,,,,,,NA,NA,,3560 - 3 - 2,,,acumulación,,,normal,lenta,medio,0 - 1%,clase 5,,pie de loma,NA,,Arrecifes,Ar,Brunizem planosólico,"En la ficha en consistencia  en seco firme = duro, muy firme = muy duro.
La base del B1 muy lixivianada.  Hay un proceso de planosalización debido a la presencia de agua meteórica retenida sobre el Bt y el fragipan en el B3x. 
El Bt muy arcilloso con u"
-60.995908787629887,-34.134741209000943,532,476,918,4136,true,1967-07-14,07/78 C,Ap,0,13,21.8,16,18.1,5.9,6,5.2,3838,11.1,2.9,1.8,0.2,1.77,172,10,22.9,20.4,49.4,26.8,0.9,0,0,0,0,NA,6.3,88,72,0 - 13,,,10YR 3/2,,,granular,finos,débil,,húmedo,claro,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,3,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,527,476,919,4137,true,1967-07-14,07/78 C,A12,13,26,22.1,16.6,18.4,5.9,6,5.3,3798,10.5,4.1,1.8,0.2,1.77,173,10,23.7,17.9,46.8,28.6,0.9,0,0,0,0,NA,5.9,90,74,13 - 28,,,10YR 3/1,,,bloques angulares,medios,moderado,larvas de bicho candado,húmedo,claro,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,2,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,533,476,920,4138,true,1967-07-14,07/78 C,B1,26,36,22.5,15.3,17,6,6.7,5.4,5656,10.5,3.4,1.2,0.2,7,115,9,25.5,14.6,48.3,25,1.2,0,0,0,0,NA,4.9,90,76,28 - 36,Clsk +,,10YR 3/3,,,prismas,medios,débil,,húmedo,claro,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,2,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,528,476,921,4139,true,1967-07-14,07/78 C,B21,36,62,25.8,17.6,20.5,6,6.9,5.3,3798,11.1,5.2,1.1,0.2,0.44,0.04,9,35.5,13.4,39,24.4,1.1,0,0,0,0,NA,4.5,86,79,36 - 62,Clsk ++,,7.5YR 4/2,,,prismas,medios,moderado,,fresco,gradual,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,1,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,530,476,922,4140,true,1967-07-14,07/78 C,B22,62,78,23.3,17.7,18.7,6.1,6.7,5.4,4448,11.2,5.2,1.1,0.2,0.33,38,8,27.8,13.9,42,29.2,1,0,0,0,0,NA,3.7,95,83,62 - 78,Clsk +,,7.5YR 4/2,,,prismas,medios,débil,,fresco,gradual,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,1,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,529,476,923,4141,true,1967-07-14,07/78 C,B3,78,115,15.9,14.1,14,6.3,7.1,5.4,5656,7.6,5.2,1.1,0.2,0.23,0.03,7,16.9,13,43.8,37.7,1.6,0,0,0,0,NA,2.9,100,83,78 - 115,Clsk,,7.5YR 4/4,,,bloques angulares,medios,débil,escasas manchas de mat. orgánica,fresco,difuso,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,1,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,526,476,924,4142,true,1967-07-14,07/78 C,C1,115,235,14.2,13.6,12.5,6.7,7.2,5.5,6666,7.3,4.6,1.5,0.2,0.13,NA,NA,14.4,13.4,46.6,37.3,1.7,0,0,0,0,NA,1.8,100,88,115 - 235,,,7.5YR 5/4,,,masiva,,,,fresco,difuso,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,vestigios,Rojas,Ro,Brunizem - Argiudol típico,
-60.995908787629887,-34.134741209000943,531,476,925,4143,true,1967-07-14,07/78 C,C2,235,275,14.6,NA,8.2,8,8.4,7.3,4646,NA,NA,1.6,0.2,NA,NA,NA,12.3,12.9,52.3,31.1,2.2,0,0,0,2.1,NA,NA,NA,NA,235 - 275,,++,7.5YR 5/4,,,masiva,,,,fresco,,,100,NA,Rastrojo de maíz,3560-2-1,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,7.5,,Rojas,Ro,Brunizem - Argiudol típico,
-60.836113449454622,-34.013889544725046,573,482,960,4144,false,1967-07-14,07/79 C,A11,0,20,25.6,17.9,20.9,6,6.5,5.5,4646,13.1,2.4,2.2,0.2,1.91,189,10,26.8,27.7,58.5,13.9,0.8,0,0,0,0,NA,5.9,85,75,0 - 20,,,10YR 3/1,,,bloques angulares,finos,débil,,húmedo,claro,,450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,6.5,3,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,575,482,961,4145,false,1967-07-14,07/79 C,A12,20,29,25.3,16.4,18.4,5.9,6.6,5.4,4646,10.9,3.3,2,0.2,1.47,145,10,27.4,24.8,57.4,14.5,0.7,0,0,0,0,NA,5.6,89,75,20 - 29,,,10YR 3/1.5,,,bloques angulares,medios,moderado,,húmedo,claro,,450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,6.5,3,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,572,482,962,4146,false,1967-07-14,07/79 C,B1,29,42,25.8,16.2,18.7,5.7,6.8,5.3,3636,11.2,2.7,2.1,0.2,0.78,86,9,32.5,22.7,52.6,14.3,0.6,0,0,0,0,NA,5.2,87,76,29 - 42,Clsk+ (10YR 3/2),,10YR 3/3,,,prismas,medios,moderado,chorreadura de mat. orgánica,húmedo,claro,,450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,6.5,2,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,574,482,963,4147,false,1967-07-14,07/79 C,B21,42,75,30.9,22.8,25,5.7,7,5.3,2747,14.8,5.5,2.3,0.2,0.54,0.07,8,27.9,23.3,49.6,12,0.5,0,0,0,0,NA,5,91,82,42 - 75,Clsk+++ (10YR 3/2),,7.5YR 4/2,,,prismas,gruesos,moderado,gusanos,fresco,claro,,450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,6.5,1,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,571,482,964,4148,false,1967-07-14,07/79 C,B22,75,95,29.2,22.2,23.6,5.8,7,5.3,3394,13.9,6,2.1,0.2,0.28,48,6,29.5,23.4,52.7,16.8,1,0,0,0,0,NA,5,94,82,75 - 95,Clsk++ (10YR 3/2),,7.5YR 4/4,,,prismas,medios,moderado,,fresco,gradual,,450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,6.5,1,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,569,482,965,4149,false,1967-07-14,07/79 C,B3,95,130,22.6,17.5,18.3,6.1,7.7,5.4,5050,11.1,4.7,1.5,0.2,0.12,NA,NA,22.5,20.4,52.5,24.2,0.8,0,0,0,0,NA,3.4,96,84,95 - 130,Clsk+,,7.5YR 5/4,,,bloques angulares,medios,moderado,,fresco,gradual,"Fe, Mn++ finos, precisos",450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,6.5,1,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,568,482,966,4150,false,1967-07-14,07/79 C,C1,130,200,20.8,20,18.4,7.5,8.3,6.5,2121,11.6,4.1,2.6,1.7,0.08,NA,NA,20,26.3,64.5,14.4,1.1,0,0,0,0,NA,1.9,100,92,130 - 200,,,7.5YR 5/4,,,masiva,,,,fresco,difuso,"Fe, Mn++ finos, precisos",450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,7,1,Carabelas,Cb,Argiudol ácuico,
-60.836113449454622,-34.013889544725046,570,482,967,4151,false,1967-07-14,07/79 C,C2ca,200,240,29,NA,17.8,7.7,9,7.3,1555,NA,NA,3.7,2.9,NA,NA,NA,19.5,34,66.4,11.5,1.4,0,0,0,1.2,NA,NA,NA,NA,200 - 240,,++,7.5YR 5/4,,,masiva,,,,fresco,,"Fe, Mn++ finos, muy precisos",450,NA,Pastura,3560-2-1,no uniforme,nula,,clase 0,ganadero,subnormal,moderadamente lenta,lento,0 - 1%,clase 5,clase 3,loma,7.5,vestigios,Carabelas,Cb,Argiudol ácuico,
-60.966667083581235,-33.850000541424272,1883,741,2619,4152,false,1967-07-15,07/80 C,Ap,0,16,26.8,16.7,20.4,5.5,6.1,5.1,2707,10.6,3.8,2.1,0.2,2.13,211,10,24.1,32.5,64.2,11.1,0.6,0,0,0,0,NA,7.7,82,69,0 - 16,,,10YR 3/1,,,granular,medios,débil,,húmedo,claro,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,3,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1882,741,2620,4153,false,1967-07-15,07/80 C,A12,16,38,28,16.3,21.7,5.7,6.2,5.2,4040,11.5,3.3,1.3,0.2,1.93,188,10,25.5,30.7,58.5,15.5,0.5,0,0,0,0,NA,7.4,75,69,16 - 38,,,10YR 2/1,,,bloques angulares,medios,moderado,,húmedo,claro,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,3,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1880,741,2621,4154,false,1967-07-15,07/80 C,A3,38,51,26.5,15.9,18.8,5.7,6.7,5.2,5858,9.9,4.9,0.9,0.2,1.33,128,10,25.1,30.3,60.4,14.3,0.2,0,0,0,0,NA,7.4,85,69,38 - 51,,,10YR 3/2,,,bloques angulares,medios,débil,,húmedo,claro,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,3,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1884,741,2622,4155,false,1967-07-15,07/80 C,B1,51,60,26.6,15.9,18.1,5.9,6.7,5.3,6592,10.8,4.1,0.8,0.2,0.83,89,9,29.8,24.9,56.9,12.9,0.4,0,0,0,0,NA,5.9,88,73,51 - 60,Clhm +,,10YR 3/3,,,prismas,finos,débil,,fresco,claro,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,2,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1879,741,2623,4156,false,1967-07-15,07/80 C,B21,60,85,28.4,19.5,22,5.9,7,5.2,5356,13.5,4.1,1.6,0.3,0.73,85,8,35.1,22.8,52.3,12,0.6,0,0,0,0,NA,4.9,89,80,60 - 85,Clhm ++,,7.5YR 4/2,,,prismas,medios,moderado,,fresco,gradual,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,2,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1881,741,2624,4157,false,1967-07-15,07/80 C,B22,85,118,27.8,18.6,20.4,5.9,7.2,5.5,4532,11.2,5.2,1.9,0.3,0.37,52,7,32.5,23.5,54.2,12.8,0.5,0,0,0,0,NA,3.9,91,83,85 - 118,Clhm +,,7.5YR 4/2,,,prismas,medios,débil,,fresco,gradual,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,1,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1878,741,2625,4158,false,1967-07-15,07/80 C,B3,118,151,25.5,19.6,18.4,6.3,7.2,5.5,4738,11.1,6,2.2,0.3,0.23,NA,NA,24.6,25.4,57.2,17.3,0.9,0,0,0,0,NA,3.7,100,84,118 - 151,Clhm,,7.5YR 4/4,,,bloques angulares,medios,débil,,fresco,difuso,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,1,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1877,741,2626,4159,false,1967-07-15,07/80 C,C1,151,230,23.7,NA,17.1,6.3,7.1,5.6,4944,NA,NA,1.8,0.3,0.13,NA,NA,23.7,23.5,59.7,15.5,1.1,0,0,0,0.01,NA,NA,NA,NA,151 - 230,,,7.5YR 5/4,,,masiva,,,,fresco,difuso,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,6.5,1,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.966667083581235,-33.850000541424272,1885,741,2627,4160,false,1967-07-15,07/80 C,C2ca,230,275,28.1,NA,12.6,7.6,8.2,7.1,2266,NA,NA,2.6,0.4,NA,NA,NA,16.6,33.5,60.3,11.9,1.5,0,0,0,9.7,NA,NA,NA,NA,230 - 275,,+++,7.5YR 5/4,,,masiva,,,,,,,1000,NA,Campo arado con rastrojo de maíz,3360-32-3,no uniforme,nula,,clase 0,agrícola,normal,moderada,medio,0 - 1%,clase 5,clase 4,loma,7.5,,Rojas,Ro,Brunizem,"Propietario Pánfilo Natali. 66 has. El lote 16 has.
Año 1966 maíz Morgan 21 kg/ha. Cosechó 4.200 kg/ha.
El trigo muy bajo rendimiento, 1.500 kg/ha."
-60.950001618027308,-33.866668206347555,1889,742,2628,4161,false,1967-07-15,07/81 C,A1,0,20,25.1,14.5,16.5,6,6.6,5.3,4944,7.3,4.4,2.3,0.5,1.83,176,10,22.5,31,63.9,12.8,0.8,0,0,0,0,NA,6.2,88,70,0 - 20,,,10YR 3/1,,,bloques angulares,medios,fuerte,,fresco,claro,,200,90,Pradera artificial,3360-32-3,no uniforme,ligera,hídrica,clase 3,ganadero,normal,moderada,medio,0 - 1%,clase 4,clase 3,media loma baja,6.5,2,Faustina,Fa,,El C tiene escasas concreciones de Ca pero de tamaño de hasta 2 cm. de diámetro.
-60.950001618027308,-33.866668206347555,1890,742,2629,4162,false,1967-07-15,07/81 C,A2,20,27,23.4,14.1,13.4,7,8,6,3131,6.4,3.7,1.9,2.1,1.27,123,10,22.4,29.3,65.7,10.8,1.1,0,0,0,0,NA,2.9,100,84,20 - 27,,,10YR 3/2,,,masiva,,,,fresco,abrupto,"Fe+ finos, débiles",200,90,Pradera artificial,3360-32-3,no uniforme,ligera,hídrica,clase 3,ganadero,normal,moderada,medio,0 - 1%,clase 4,clase 3,media loma baja,6.5,1,Faustina,Fa,,El C tiene escasas concreciones de Ca pero de tamaño de hasta 2 cm. de diámetro.
-60.950001618027308,-33.866668206347555,1891,742,2630,4163,false,1967-07-15,07/81 C,B21,27,55,63,NA,27.5,7.8,8.9,6.9,721,NA,NA,3.3,5.3,0.54,67,8,45.7,25,46.5,7.4,0.4,0,0,0,0.01,2.73,NA,NA,NA,27 - 55,Clhm+++ (10YR 3/1),,7.5YR 4/2,,Ca +,columnar,medios,fuerte,Mat. orgánica dispersada,fresco,gradual,"Fe Mn +  finos, débiles",200,90,Pradera artificial,3360-32-3,no uniforme,ligera,hídrica,clase 3,ganadero,normal,moderada,medio,0 - 1%,clase 4,clase 3,media loma baja,7.8,1,Faustina,Fa,,El C tiene escasas concreciones de Ca pero de tamaño de hasta 2 cm. de diámetro.
-60.950001618027308,-33.866668206347555,1887,742,2631,4164,false,1967-07-15,07/81 C,B22,55,80,36.1,NA,27.2,8.3,9,7.2,453,NA,NA,3.7,11.2,0.38,48,8,28,30.4,60.4,10.4,1.2,0,0,0,0.01,5.82,NA,NA,NA,55 - 80,Clhm (10YR 3/2),,7.5YR 4/3,,Ca ++,prismas,medios,moderado,Mat. orgánica dispersada común,húmedo,gradual,"Fe Mn +++ medios, precisos",200,90,Pradera artificial,3360-32-3,no uniforme,ligera,hídrica,clase 3,ganadero,normal,moderada,medio,0 - 1%,clase 4,clase 3,media loma baja,8,vestigios,Faustina,Fa,,El C tiene escasas concreciones de Ca pero de tamaño de hasta 2 cm. de diámetro.
-60.950001618027308,-33.866668206347555,1888,742,2632,4165,false,1967-07-15,07/81 C,B3,80,130,28.7,NA,21.9,8,9.1,7.3,597,NA,NA,3.8,9.1,0.11,NA,NA,23,33.3,65.4,9.7,1.9,0,0,0,0.01,3.66,NA,NA,NA,80 - 130,Clsk +,,7.5YR 5/4,,Ca++,bloques angulares,medios,moderado,Mat. orgánica dispersada escasa,húmedo,difuso,"Fe Mn +++  medios, precisos",200,90,Pradera artificial,3360-32-3,no uniforme,ligera,hídrica,clase 3,ganadero,normal,moderada,medio,0 - 1%,clase 4,clase 3,media loma baja,8,vestigios,Faustina,Fa,,El C tiene escasas concreciones de Ca pero de tamaño de hasta 2 cm. de diámetro.
-60.950001618027308,-33.866668206347555,1886,742,2633,4166,false,1967-07-15,07/81 C,C,130,175,29.5,NA,21.6,8.1,9.3,7.4,906,NA,NA,3.8,9,NA,NA,NA,20.6,37.9,67.9,8.8,1.2,0,0,0,0,2.21,NA,NA,NA,130 - 175,,+,7.5YR 5/4,,Ca +,masiva,,,Nódulos cementados,mojado,,"Fe Mn +  medios, precisos",200,90,Pradera artificial,3360-32-3,no uniforme,ligera,hídrica,clase 3,ganadero,normal,moderada,medio,0 - 1%,clase 4,clase 3,media loma baja,7.5,,Faustina,Fa,,El C tiene escasas concreciones de Ca pero de tamaño de hasta 2 cm. de diámetro.
-60.949997122699628,-33.883331609406028,1895,743,2634,4167,false,1967-07-15,07/82 C,A11,0,16,25.6,15,20.3,5.2,6.1,5,5460,8.8,3.2,2.7,0.3,2.12,NA,NA,24.9,27.7,60,14.3,0.8,0,0,0,0,NA,9,74,63,0 - 16,,,10YR 3/1.5,,,bloques angulares,medios,débil,,fresco,claro,,NA,95,Pradera artificial (alfalfa - trébol - phalaris - rama negra),3360-32-3,no uniforme,ligera,hídrica,clase 0,ganadero,,moderadamente lenta,medio,0 - 1%,clase 5,clase 3,media loma,6.5,3,Wheelwright,Ww,,Las grietas del B2 están ocupadas por arena decolorada.
-60.949997122699628,-33.883331609406028,1894,743,2635,4168,false,1967-07-15,07/82 C,A12,16,27,24.8,15.3,18.9,5.7,6.3,5.1,5460,9.7,2.9,2.4,0.3,1.79,NA,NA,25.7,27.3,60.4,13.3,0.7,0,0,0,0,NA,7,81,69,16 - 27,,,10YR 3/1,,,bloques angulares,medios,moderado,,fresco,claro,,NA,95,Pradera artificial (alfalfa - trébol - phalaris - rama negra),3360-32-3,no uniforme,ligera,hídrica,clase 0,ganadero,,moderadamente lenta,medio,0 - 1%,clase 5,clase 3,media loma,6.5,3,Wheelwright,Ww,,Las grietas del B2 están ocupadas por arena decolorada.
-60.949997122699628,-33.883331609406028,1896,743,2636,4169,false,1967-07-15,07/82 C,A21,27,41,24.7,14.6,16.4,6.2,6.5,5.5,4368,8.6,3.9,1.9,0.2,0.84,NA,NA,26.3,26.7,58.4,14.6,0.6,0,0,0,0,NA,4.1,89,78,27 - 41,,,10YR 4/2,,,masiva,,,,fresco,gradual,"Fe+  finos, precisos",NA,95,Pradera artificial (alfalfa - trébol - phalaris - rama negra),3360-32-3,no uniforme,ligera,hídrica,clase 0,ganadero,,moderadamente lenta,medio,0 - 1%,clase 5,clase 3,media loma,6,2,Wheelwright,Ww,,Las grietas del B2 están ocupadas por arena decolorada.
-60.949997122699628,-33.883331609406028,1893,743,2637,4170,false,1967-07-15,07/82 C,B21,41,52,25.2,15.3,17.1,6.3,7.3,5.6,3822,8.8,4.3,2,0.2,0.62,NA,NA,29,22.6,56,14.3,0.7,0,0,0,0,NA,3.4,90,82,41 - 52,,,10YR 4/3,,,masiva,,,,fresco,claro,"Fe+  finos, precisos",NA,95,Pradera artificial (alfalfa - trébol - phalaris - rama negra),3360-32-3,no uniforme,ligera,hídrica,clase 0,ganadero,,moderadamente lenta,medio,0 - 1%,clase 5,clase 3,media loma,6,2,Wheelwright,Ww,,Las grietas del B2 están ocupadas por arena decolorada.
